segment_id,security_id,total_updates,avg_spread_bps,median_spread_bps,avg_imbalance,avg_total_depth_l1,updates_per_sec
688,22,31934.0,-3089.834062805171,16.61462660058965,0.0739743635816908,3773.6842772995014,0.4275538894095595
688,57,31883.0,0.7104897908544119,0.5706948209439809,-0.09333638985504429,1242.0486377765587,0.4268653519165629
688,56,31683.0,-94.88928890430203,12.599507473798687,0.03570209991129036,1576.1678765046402,0.4241876531308993
688,65,31669.0,5532.773055446836,10.881081235861624,0.284404579197962,10364.692150370081,0.42400021421590284
688,58,31409.0,17.595507317683296,14.888621657217598,-0.02855769927824989,1435.1105028762292,0.42053046633373053
688,55,31406.0,33.14526644038887,8.557003907698775,-0.017567621852326423,1321.7370558375635,0.42110485384821666
688,54,31203.0,15.929725365706568,14.841876926589272,0.03318225805440412,1372.3849508257563,0.4177835500153976
688,61,31067.0,-1.8957564730664782,-1.713453465459699,-0.04650324823825981,1315.4616478619512,0.43161199794384475
688,64,31045.0,6.277438396281556,11.453441759248003,0.047253705324798716,1369.820808120242,0.4743895357721341
688,60,30960.0,11.54030287995165,9.163278162762532,-0.03824741077237621,1326.213054187192,0.41553700373124314
688,59,30952.0,101.92991525871547,10.308097583324178,-0.18003853137579523,1379.1139204812482,0.41502856070154737
688,62,30775.0,16.23103820384691,9.73626184817087,-0.017010082671339,1330.2662664601085,0.4681818873320859
688,63,30609.0,9.981698372120507,9.73626184817087,0.03161497922752765,1332.357360306393,0.4661529323972405
688,53,30484.0,90.5756128451874,15.432539795948117,-0.14361988614011778,1246.3100667408232,0.4081457778253826
688,83,30463.0,402.53736591612886,3.4295513003716653,0.04788932589921379,3754.2337326755933,0.4799590357649283
688,23,29964.0,4378.162600919402,32.632030914556836,0.315698091620982,6008.607097010819,0.40117820324005893
688,52,29938.0,-388.02700967123263,16.55298381803088,-0.07490201555875649,1806.996837797619,0.4008354643923469
688,51,29464.0,6.284062360381894,7.986309184256405,-0.044610092901019,1197.6286892157782,0.3944891483350962
688,26,29406.0,-16.550785034492215,31.957998059693107,0.05733783079753714,765.57343550447,0.3939710610932476
688,25,29076.0,-117.4385633907892,29.765311963366358,0.08176313962896961,879.9067006683081,0.38928906145400993
688,24,28964.0,-44.824903298070154,30.3385901141991,0.08287062546771587,923.5517711171663,0.3877895300575713
688,84,28950.0,918.0930251168442,3.4258307639587673,0.05081284366820716,4349.763210618583,0.592812531995495
688,27,28949.0,52.63935821092036,20.0532844415157,-0.058990807946113256,801.3436886575062,0.38784833869239016
688,50,28839.0,882.7043972176552,17.187052420508905,-0.004451149196274154,1347.6995251661917,0.38611594590976034
688,49,28824.0,-326.91065455998455,11.420740063955495,-0.06897645354740206,1340.5901530272788,0.38591511581202304
688,48,28513.0,12.075847530927275,16.581377397866838,-0.019266324030522274,1148.747191550648,0.3820530342619019
688,47,27947.0,12.178032637417184,17.182130584193093,-0.005966192070121497,1175.8642512077295,0.39429724315020176
688,28,27917.0,-35.356518520971235,30.340326874087708,0.01958248807794129,961.9942703359667,0.3737665849968537
688,46,27384.0,22.912591286316335,17.754359840783614,-0.05583238288824295,1179.708224099427,0.38602723505032566
688,30,27292.0,-236.21861178279883,18.253379727339752,0.04339509566163471,1153.866280076164,0.36539877629165496
688,29,27236.0,-284.1387726979136,15.40172841618951,0.2595496757577831,1108.079488072436,0.36464902063166915
688,37,27201.0,-692.1998097677804,17.16247139588003,0.012412256713383018,1898.5717972984598,0.36419992769826076
688,31,27089.0,-124.65595877206617,41.67261310118394,-0.05127236265750136,1109.0830590680755,0.36292872454448016
688,45,26979.0,32.68733059570511,17.182130584193093,-0.015587109115728333,1142.4060928433269,0.380151897307275
688,36,26969.0,168.76623122455078,24.04121350887164,-0.013301005024865205,1120.9023118373022,0.36173780078869006
688,40,26936.0,122.57690199200516,18.85552666914336,-0.042889278408490605,1299.644504262001,0.36179500611140214
688,38,26935.0,627.5027188709553,20.038359144648,-0.07798851961504095,1823.6079341448462,0.3606673718884321
688,32,26915.0,90.7789041490024,26.90403274278021,-0.052264737571682825,900.5353140474328,0.36062652410429563
688,85,26910.0,914.1422647330313,3.4258307639587673,0.05155634776879754,4773.8049300466355,0.5577895696874222
688,41,26884.0,54.319399400149514,7.986764789777784,-0.017687369893702506,1213.6486959727215,0.3627629572656492
688,39,26832.0,-8.891164912843982,8.561888181740672,-0.041493272206345785,1142.7587191151547,0.35928817235977023
688,42,26743.0,28.50214228192125,17.125242607604257,-0.023436812744948184,1181.5166134785056,0.36425176044348195
688,33,26683.0,64.68278167888167,35.408338092518825,-0.0031210919121864625,865.0988245537658,0.35755634765363276
688,44,26643.0,45.77083119966311,16.037573744200767,-0.03618703540560625,1098.5038138457082,0.37474155027638295
688,43,26641.0,49.70773510900859,17.110591456110363,-0.06928216566304957,1086.0392379869206,0.3744711356001293
688,34,26640.0,-637.5015622257164,22.31568105742081,-0.07908932110393062,1781.053661947212,0.3566742535814701
688,35,26629.0,29.744090007859835,19.974318733057167,0.02187732568764765,1005.2700288941423,0.35653175166356493
821,3,25137.0,-624.8223065101113,496.2779156327544,-0.09665721367293721,42.25060020578484,0.5014162610707732
688,86,23877.0,624.9154471655916,3.4273963212614116,0.035063678343597776,4609.326703714536,0.5005135730007336
688,87,20902.0,1212.9207038802888,3.4295513003716653,0.0627743052345618,5372.790262172284,0.44270767145338247
688,88,17847.0,1384.0085473239178,3.425048521520851,0.07202051356266015,5712.883486238532,0.3977579174931467
821,4,17536.0,-2045.3308325960256,494.6996466431099,-0.060280022618752524,106.18973056848638,0.3498104927189308
688,89,14578.0,2125.766983850453,3.4295513003716653,0.09961227636054149,6821.661454940282,0.3611365719523373
821,5,14466.0,2818.2894675974876,491.4004914004914,0.009185126002644388,119.66415958142576,0.2885697187312986
821,6,12413.0,-2290.2229201807268,144.9275362318844,0.0396816515647256,108.40340803852565,0.24859809340703357
688,90,12178.0,2911.6735557664247,3.4370166695309776,0.13711265754797167,9334.939393939394,0.3004094923281859
821,14,12171.0,521.9988755047018,492.3798358733883,-0.01952886791868817,163.4561369757599,0.36817109323008046
